model,date,mean_alpha,mean_abs_alpha,std_alpha,frac_sig_5pct,mean_t_alpha,se_mean_alpha,ci_low,ci_high
FF3,1981-08-01,-0.00012221125503565934,0.0015553921428775408,0.001962153942269577,0.0,-0.0515833169270387,0.00039243078845391537,-0.0008913756004053334,0.0006469530903340147
FF3,1981-09-01,-7.418549760137247e-05,0.001413534030446072,0.0017618041235851452,0.0,-0.03332511271260926,0.00035236082471702907,-0.0007648127140467495,0.0006164417188440045
FF3,1981-10-01,-3.022575765548873e-05,0.0013941363094055847,0.0017125949186980421,0.0,-0.00753978992021538,0.0003425189837396084,-0.0007015629657851212,0.0006411114504741438
FF3,1981-11-01,-0.00026177226809187743,0.0014298357029354175,0.001695212702704682,0.0,-0.11993506589159803,0.0003390425405409364,-0.0009262956475521128,0.0004027511113683579
FF3,1981-12-01,-0.0003047171033177666,0.0014696116976873617,0.00169276111073772,0.0,-0.1423050263874645,0.000338552222147544,-0.0009682794587269529,0.0003588452520914197
FF3,1982-01-01,-0.0003035275200184197,0.0013518729455202134,0.0015455196988759462,0.0,-0.14455259899878573,0.0003091039397751892,-0.0009093712419777906,0.00030231620194095117
FF3,1982-02-01,-0.0002507946471574659,0.0013857401229410557,0.0015919695382459011,0.0,-0.11394560705093935,0.00031839390764918025,-0.0008748467061498592,0.0003732574118349274
FF3,1982-03-01,-0.0003396951908990943,0.0014937671143013215,0.0017424943287840874,0.0,-0.17472570586950326,0.0003484988657568175,-0.0010227529677824566,0.00034336258598426794
FF3,1982-04-01,-0.0004417849957899742,0.0014609661008544413,0.0016903752666299315,0.0,-0.22222061541757046,0.0003380750533259863,-0.0011044121003089074,0.00022084210872895884
FF3,1982-05-01,-0.0004364777736125279,0.0014643885871841753,0.0016710408814868338,0.0,-0.21791681404582747,0.00033420817629736674,-0.0010915257991553668,0.00021857025193031088
FF3,1982-06-01,-0.00038345509851898425,0.0014815897507175838,0.00172315382481319,0.0,-0.19138164295322502,0.000344630764962638,-0.0010589313978457548,0.0002920212008077862
FF3,1982-07-01,-0.000358370373844274,0.0014649529567128654,0.0016997661587555655,0.0,-0.17254311176705747,0.0003399532317511131,-0.0010246787080764558,0.00030793796038790764
FF3,1982-08-01,-0.0002573524595370947,0.0012172776003299105,0.0014374985428367317,0.0,-0.11729363610132074,0.0002874997085673463,-0.0008208518883290935,0.0003061469692549041
FF3,1982-09-01,-0.000270075160036057,0.0012175748724460892,0.0014771887335608613,0.0,-0.10819117348678603,0.00029543774671217225,-0.0008491331435919146,0.00030898282351980066
FF3,1982-10-01,-0.0001878041926818819,0.0010281165846890811,0.0012784334806257237,0.0,-0.06171567768613729,0.00025568669612514476,-0.0006889501170871656,0.0003133417317234018
FF3,1982-11-01,-0.00023434743491445125,0.0010364208794110222,0.0013037043048281128,0.0,-0.0787060722316968,0.00026074086096562255,-0.0007453995224070714,0.0002767046525781689
FF3,1982-12-01,-0.00018886146952417097,0.0009853426265944735,0.0012451900123581583,0.0,-0.0549579275778837,0.00024903800247163166,-0.000676975954368569,0.00029925301532022705
FF3,1983-01-01,-0.0002506077259605802,0.001013226718868312,0.0012672215868185822,0.0,-0.08216582581313309,0.00025344431736371644,-0.0007473585879934644,0.000246143136072304
FF3,1983-02-01,-0.00024556175435761786,0.0010223584297083305,0.0013034852330929107,0.0,-0.06722359071464577,0.00026069704661858215,-0.0007565279657300389,0.0002654044570148032
FF3,1983-03-01,-0.0003014836151547533,0.0010026231340024307,0.0012979131746728063,0.0,-0.1017305766100129,0.00025958263493456126,-0.0008102655796264934,0.0002072983493169867
FF3,1983-04-01,-0.0002731845773763719,0.0010378226376622473,0.0013333936748214457,0.0,-0.08963797420493486,0.00026667873496428915,-0.0007958748979063786,0.00024950574315363484
FF3,1983-05-01,-0.0002668068355330984,0.0010489649744393702,0.001324517423845123,0.0,-0.08604686629035178,0.0002649034847690246,-0.0007860176656803866,0.00025240399461418984
FF3,1983-06-01,-0.00020958838293336148,0.0011673603422377057,0.0014975380987085542,0.0,-0.0323926170290829,0.0002995076197417108,-0.0007966233176271147,0.00037744655176039175
FF3,1983-07-01,-0.000295810841407932,0.0012256859823528957,0.0016095874717743349,0.0,-0.08438140796484614,0.00032191749435486695,-0.0009267691303434712,0.00033514744752760714
FF3,1983-08-01,-0.00027563277439942923,0.0011657110669729823,0.0014839594392668043,0.0,-0.08365456062138607,0.00029679188785336084,-0.0008573448745920165,0.00030607932579315803
FF3,1983-09-01,-0.00023614126334383184,0.0011091379240447433,0.0015524532675162109,0.0,-0.042778174242900244,0.00031049065350324215,-0.0008447029442101864,0.0003724204175225228
FF3,1983-10-01,-0.0001653586572295311,0.0012542219786215703,0.0016561677381172547,0.0,-0.012250296531843645,0.00033123354762345093,-0.0008145764105714949,0.0004838590961124327
FF3,1983-11-01,-0.00014147854951456523,0.0012815961250402907,0.0016949553798194597,0.0,0.00495308660106999,0.00033899107596389194,-0.0008059010584037934,0.0005229439593746629
FF3,1983-12-01,-0.0001258687891315496,0.001309896334520681,0.0017794361522157208,0.0,0.027548448101733652,0.00035588723044314416,-0.0008234077608001121,0.0005716701825370129
FF3,1984-01-01,-0.00020362470317770813,0.0013306544776202503,0.0017975758582225978,0.0,-0.011236841536312814,0.0003595151716445196,-0.0009082744396009666,0.0005010250332455503
FF3,1984-02-01,-0.00019480339211207841,0.0013745235862734056,0.001808816437430737,0.0,-0.006922036242626935,0.0003617632874861474,-0.0009038594355849272,0.0005142526513607704
FF3,1984-03-01,-0.00024519358152458895,0.0014034951686865663,0.0018522213090228308,0.0,-0.02548066243471095,0.00037044426180456614,-0.0009712643346615386,0.00048087717161236066
FF3,1984-04-01,-0.0002434992965154768,0.001439679667846719,0.001938374860047186,0.04,-0.014526765882509906,0.0003876749720094372,-0.0010033422416539737,0.0005163436486230201
FF3,1984-05-01,-0.00019346513122624594,0.001518563540427809,0.002006842638127564,0.04,0.02193080957147548,0.00040136852762551276,-0.000980147445372251,0.000593217182919759
FF3,1984-06-01,-3.7669642690780086e-05,0.0017305857436399363,0.002184995506642193,0.04,0.11072255994538084,0.00043699910132843857,-0.0008941878812945196,0.0008188485959129594
FF3,1984-07-01,-0.00010222443735278088,0.001676054624250736,0.002219930699794109,0.04,0.0827383178280462,0.0004439861399588218,-0.0009724372716720716,0.0007679883969665098
FF3,1984-08-01,-1.7237494504276677e-05,0.0016300071830554752,0.002133244814120458,0.04,0.13003186820120927,0.00042664896282409157,-0.0008534694616394961,0.0008189944726309428
FF3,1984-09-01,-6.677871564800351e-06,0.0016551506886891643,0.0021580203687357378,0.04,0.14289519482615556,0.00043160407374714753,-0.0008526218561092095,0.0008392661129796088
FF3,1984-10-01,5.446087807853169e-06,0.0018168924622343414,0.00240424019800799,0.12,0.16248982736740852,0.000480848039601598,-0.0009370160698112789,0.0009479082454269853
FF3,1984-11-01,-5.864567317562241e-07,0.0019257128363785378,0.0025039581901013168,0.08,0.16576697019656045,0.0005007916380202634,-0.0009821380672514724,0.0009809651537879599
FF3,1984-12-01,-2.1912344903587644e-05,0.0019367843476342725,0.00258866158531994,0.12,0.1640480886182555,0.000517732317063988,-0.0010366676863490043,0.000992842996541829
FF3,1985-01-01,6.948561691289181e-05,0.0018634853747002066,0.0025456648924698723,0.08,0.20728199995176927,0.0005091329784939745,-0.0009284150209352981,0.0010673862547610818
FF3,1985-02-01,0.00016164619247922659,0.0019315159563996337,0.0026851034972956425,0.12,0.2722289355284593,0.0005370206994591285,-0.0008909143784606653,0.0012142067634191185
FF3,1985-03-01,-1.9033205222055545e-05,0.0021728303565539866,0.00288977676219827,0.12,0.13175121295136716,0.000577955352439654,-0.0011518256960037774,0.0011137592855596662
FF3,1985-04-01,-9.909153959863935e-05,0.0021929533227709862,0.0029136620334996124,0.12,0.08176177760107725,0.0005827324066999225,-0.0012412470567304875,0.0010430639775332088
FF3,1985-05-01,-4.7648190294986625e-05,0.00217642011948322,0.002927973557725061,0.12,0.10755835203587363,0.0005855947115450122,-0.0011954138249232105,0.0011001174443332374
FF3,1985-06-01,-3.1100669730536366e-05,0.0022244467734769237,0.0029624642182816637,0.2,0.12877000779016548,0.0005924928436563327,-0.0011923866432969484,0.0011301853038358759
FF3,1985-07-01,-8.479950347589933e-05,0.002104202823782846,0.0028408961386415005,0.16,0.08881161471347179,0.0005681792277283001,-0.0011984307898233676,0.0010288317828715688
FF3,1985-08-01,-8.946142678880233e-05,0.002138753765214765,0.0029142438587716254,0.2,0.08461643060367967,0.0005828487717543251,-0.0012318450194272795,0.001052922165849675
FF3,1985-09-01,-1.4345435546323993e-05,0.0022328423972792226,0.0030520508016877745,0.2,0.1324594588699042,0.0006104101603375549,-0.0012107493498079316,0.0011820584787152835
FF3,1985-10-01,0.00012892050460073907,0.0024178384409571907,0.0031791198898156493,0.16,0.22777844400582964,0.0006358239779631298,-0.0011172944922069954,0.0013751355014084735
FF3,1985-11-01,0.00047783162156633406,0.0029131897056136557,0.003990218651733335,0.28,0.40527764389359716,0.0007980437303466671,-0.0010863340899131334,0.0020419973330458013
FF3,1985-12-01,0.000386530988685709,0.002842216274317526,0.0039441692239750884,0.24,0.3571564499401058,0.0007888338447950176,-0.0011595833471125256,0.0019326453244839436
FF3,1986-01-01,0.00045158933932639084,0.002863718884473714,0.0038893788041691048,0.28,0.3857601358253764,0.000777875760833821,-0.0010730471519078983,0.00197622583056068
FF3,1986-02-01,0.0004207582624782693,0.002774863560466696,0.0037867762378249615,0.32,0.3473236603148808,0.0007573552475649923,-0.0010636580227491154,0.0019051745477056542
FF3,1986-03-01,0.0004389705296286927,0.002831329340923946,0.0038263304259345855,0.32,0.3566490489418736,0.0007652660851869171,-0.0010609509973376649,0.00193889205659505
FF3,1986-04-01,0.0003387863680863873,0.0026522546181846477,0.003773498046662468,0.28,0.2989664858649595,0.0007546996093324936,-0.0011404248662053,0.0018179976023780747
FF3,1986-05-01,0.00028705326652344297,0.002734721039969354,0.003870809348771554,0.36,0.2761101044764612,0.0007741618697543108,-0.0012303039981950061,0.0018044105312418918
FF3,1986-06-01,0.0002774885234804757,0.002727687539708126,0.0038298740543076786,0.36,0.2785685073681925,0.0007659748108615357,-0.0012238221058081342,0.0017787991527690858
FF3,1986-07-01,0.0004120222884052682,0.0025156222486087967,0.003507216633658442,0.32,0.33605232640669963,0.0007014433267316884,-0.0009628066319888411,0.0017868512087993774
FF3,1986-08-01,0.00039132184488651695,0.0024302281254717293,0.0034466895456774535,0.32,0.3255720421382387,0.0006893379091354907,-0.0009597804570190447,0.0017424241467920785
FF3,1986-09-01,0.0003024681498025573,0.002389681755440882,0.0033894109565459005,0.24,0.26655468677003485,0.0006778821913091801,-0.0010261809451634356,0.0016311172447685501
FF3,1986-10-01,0.00039699474570637503,0.002335997217816958,0.003300939891814596,0.2,0.3261551709282145,0.0006601879783629191,-0.0008969736918849464,0.0016909631832976964
FF3,1986-11-01,0.0003603670851466429,0.00231277857958181,0.003236391611148365,0.2,0.3074742870045105,0.000647278322229673,-0.0009082984264235162,0.001629032596716802
FF3,1986-12-01,0.00030163970262599973,0.0023684886502677188,0.003321448585996615,0.28,0.27335864401264875,0.0006642897171993229,-0.0010003681430846732,0.0016036475483366727
FF3,1987-01-01,0.00023473095063797925,0.002377476133477059,0.003410203330360268,0.32,0.2490219473121359,0.0006820406660720536,-0.0011020687548632458,0.0015715306561392042
FF3,1987-02-01,0.00018651211686712045,0.002442212898438896,0.00349441921676649,0.32,0.21636177781013965,0.000698883843353298,-0.0011833002161053437,0.0015563244498395844
FF3,1987-03-01,0.00011779069580269821,0.0024303337506377306,0.003498874636850971,0.32,0.18671476330266829,0.0006997749273701942,-0.0012537681618428824,0.0014893495534482788
FF3,1987-04-01,0.00015980409128592504,0.002353822795664604,0.0033271261044827602,0.36,0.20608104616356585,0.000665425220896552,-0.0011444293416713169,0.0014640375242431667
FF3,1987-05-01,0.0001513460932333393,0.002421164088986601,0.003367547810099152,0.32,0.1956410986535584,0.0006735095620198304,-0.0011687326483255283,0.001471424834792207
FF3,1987-06-01,9.558820817871593e-05,0.0024082518050266596,0.003372792406601762,0.28,0.16451675919383732,0.0006745584813203524,-0.0012265464152091748,0.0014177228315666068
FF3,1987-07-01,0.00011836364405540564,0.002393916838766138,0.00326729859152488,0.32,0.15909875677738802,0.0006534597183049759,-0.0011624174038223473,0.0013991446919331585
FF3,1987-08-01,5.150359452126625e-05,0.002381507824599002,0.0032832325141429687,0.32,0.12950465290803279,0.0006566465028285937,-0.0012355235510227774,0.00133853074006531
FF3,1987-09-01,8.335709792216706e-05,0.002241636851478348,0.0031504797191530274,0.28,0.1430178818985963,0.0006300959438306055,-0.0011516309519858194,0.0013183451478301538
FF3,1987-10-01,8.383123584445374e-05,0.0018300445963933371,0.0026467583601807163,0.16,0.15584717463708966,0.0005293516720361433,-0.000953698041346387,0.0011213605130352944
FF3,1987-11-01,0.0001942009780864374,0.0018342667282122446,0.002630938999127562,0.16,0.21872853986317886,0.0005261877998255125,-0.0008371271095715671,0.001225529065744442
FF3,1987-12-01,0.00019035821904799826,0.001968014128107077,0.0029315296896091137,0.16,0.23364451067778255,0.0005863059379218227,-0.0009588014192787744,0.001339517857374771
FF3,1988-01-01,0.00025538214255809767,0.002144314004056063,0.003236955780328091,0.24,0.2732479944386542,0.0006473911560656182,-0.001013504523330514,0.0015242688084467094
FF3,1988-02-01,0.00031714801986862054,0.0022233771473254478,0.0032788757280185236,0.2,0.30605896653888426,0.0006557751456037047,-0.0009681712655146405,0.0016024673052518817
FF3,1988-03-01,0.0004114608247563474,0.0021564674787810114,0.003181356931904134,0.2,0.36732770728872816,0.0006362713863808267,-0.000835631092550073,0.0016585527420627678
FF3,1988-04-01,0.00040527721585671423,0.002181334042971114,0.0031948145447306276,0.2,0.363003017286737,0.0006389629089461255,-0.0008470900856776916,0.0016576445173911202
FF3,1988-05-01,0.00041162820584538824,0.002382402488739889,0.0034489232433331006,0.2,0.35511648471624463,0.0006897846486666201,-0.0009403497055411872,0.0017636061172319637
FF3,1988-06-01,0.0004937707079756732,0.0025005979157389337,0.003539681529577467,0.28,0.4029257278291555,0.0007079363059154934,-0.0008937844516186937,0.0018813258675700402
FF3,1988-07-01,0.0004596056361932859,0.0024026465009654493,0.0034324019544916995,0.24,0.38616310497275863,0.0006864803908983399,-0.0008858959299674603,0.001805107202354032
FF3,1988-08-01,0.0005068472079165709,0.002407148048690432,0.0034162272304576855,0.24,0.41910083349383653,0.000683245446091537,-0.0008323138664228417,0.0018460082822559835
FF3,1988-09-01,0.0004461090688546785,0.0022582917761180318,0.0032278436612225357,0.24,0.37370592388757445,0.0006455687322445071,-0.0008192056463445553,0.0017114237840539124
FF3,1988-10-01,0.0004081826825867678,0.0022275598622381633,0.0032091761086564608,0.24,0.3432113683928828,0.0006418352217312922,-0.0008498143520065648,0.0016661797171801003
FF3,1988-11-01,0.00037032655804156384,0.002225089127494243,0.0031920851877607387,0.28,0.3192713438549919,0.0006384170375521478,-0.0008809708355606458,0.0016216239516437733
FF3,1988-12-01,0.00035320442266399763,0.0021697673031389284,0.0031514317646652683,0.24,0.31482507948818683,0.0006302863529330536,-0.0008821568290847875,0.0015885656744127827
FF3,1989-01-01,0.00035739226450578137,0.0021654800147614937,0.003131515407917086,0.24,0.32181775487205144,0.0006263030815834173,-0.0008701617753977165,0.0015849463044092793
FF3,1989-02-01,0.00041505684397202895,0.00223807624342977,0.003202694106417165,0.2,0.3639477097580139,0.0006405388212834329,-0.0008403992457434995,0.0016705129336875575
FF3,1989-03-01,0.00037553295588671075,0.0021289289731825957,0.003117890319289559,0.2,0.34602592421840106,0.0006235780638579119,-0.0008466800492747965,0.001597745961048218
FF3,1989-04-01,0.00037129049213150333,0.002121682355953294,0.0030963277691188973,0.2,0.3360435173972711,0.0006192655538237795,-0.0008424699933631044,0.001585050977626111
FF3,1989-05-01,0.0003675160933761649,0.002082226332185646,0.003136455424616808,0.16,0.32649219983616523,0.0006272910849233616,-0.0008619744330736238,0.0015970066198259536
FF3,1989-06-01,0.0002656150529573598,0.00206519095361783,0.0031156795408761526,0.12,0.2588523067624837,0.0006231359081752305,-0.0009557313270660918,0.0014869614329808115
FF3,1989-07-01,0.0002668180762397873,0.002059631764013418,0.0030487476102875216,0.12,0.2519713794861355,0.0006097495220575044,-0.0009282909869929212,0.0014619271394724959
FF3,1989-08-01,0.0002468806126559955,0.002091278908149638,0.0030634827484117173,0.16,0.23504146411780574,0.0006126965496823435,-0.0009540046247213977,0.0014477658500333887
FF3,1989-09-01,0.0002241598528947041,0.0019653888179394048,0.002924003526396722,0.12,0.2185496803051269,0.0005848007052793444,-0.0009220495294528109,0.0013703692352422191
FF3,1989-10-01,0.0002443320674073462,0.001829855541783791,0.0027216772197452533,0.16,0.2478548656648321,0.0005443354439490507,-0.0008225654027327931,0.0013112295375474854
FF3,1989-11-01,0.00022625909545251726,0.001829046294896235,0.0026824995215065095,0.16,0.22714181953138188,0.0005364999043013019,-0.0008252807169780344,0.001277798907883069
FF3,1989-12-01,0.00027172202359553087,0.0017621231063556818,0.0026291857983988475,0.2,0.26188144565471183,0.0005258371596797695,-0.0007589188093768173,0.0013023628565678792
FF3,1990-01-01,0.00020033999148461826,0.0018096158214419504,0.0027443466844804493,0.12,0.21830180079461678,0.0005488693368960898,-0.0008754439088317178,0.0012761238918009544
FF3,1990-02-01,0.00020751765679281786,0.0019952593364860136,0.0028890581236931355,0.16,0.21725452023144684,0.0005778116247386271,-0.000924993127694891,0.0013400284412805267
FF3,1990-03-01,0.00018106798247917569,0.0019601104189852863,0.002829152373997646,0.16,0.20973906551610422,0.0005658304747995291,-0.0009279597481279013,0.0012900957130862528
FF3,1990-04-01,0.00018410061342992643,0.0019206434005457176,0.0027538035538705536,0.2,0.21956075471143166,0.0005507607107741108,-0.0008953903796873307,0.0012635916065471835
FF3,1990-05-01,0.00018090514587903618,0.001873282253544913,0.0026965767343593195,0.2,0.22080628449689907,0.0005393153468718639,-0.000876152933989817,0.0012379632257478893
FF3,1990-06-01,0.00016578795168319604,0.0018570172931829168,0.002647799213384344,0.24,0.19999911805988155,0.0005295598426768688,-0.0008721493399634668,0.001203725243329859
FF3,1990-07-01,0.00013172252632018708,0.0018664581950766255,0.002674645414567496,0.24,0.18157684556150294,0.0005349290829134992,-0.0009167384761902712,0.0011801835288306453
FF3,1990-08-01,0.00010199090537717084,0.0019028951527608445,0.0027612506889390775,0.24,0.1658184435860741,0.0005522501377878155,-0.0009804193646869475,0.001184401175441289
FF3,1990-09-01,6.728412304070287e-05,0.0018945112560932967,0.0027415176006378005,0.24,0.14226135508878504,0.0005483035201275601,-0.0010073907764093148,0.0011419590224907208
FF3,1990-10-01,7.330264337948579e-05,0.001908013254225507,0.0027236189327336114,0.28,0.14878316307040798,0.0005447237865467223,-0.0009943559782520897,0.0011409612650110615
FF3,1990-11-01,9.512787871689411e-05,0.001932426902730555,0.002706363511146613,0.2,0.16874020358447994,0.0005412727022293226,-0.0009657666176525782,0.0011560223750863665
FF3,1990-12-01,7.126363573143046e-05,0.002023604687222561,0.0028339006035069743,0.2,0.16930683830051343,0.0005667801207013949,-0.0010396254008433036,0.0011821526723061644
FF3,1991-01-01,9.834821546861698e-05,0.001927176079675627,0.002856641358567732,0.12,0.20308891066289303,0.0005713282717135464,-0.0010214551970899339,0.0012181516280271678
FF3,1991-02-01,7.701044530420477e-05,0.0018259184461472348,0.002647508010187726,0.12,0.19609896207157435,0.0005295016020375452,-0.0009608126946893838,0.0011148335852977933
FF3,1991-03-01,7.278568093436257e-05,0.001784294212903607,0.002499365062232172,0.16,0.1947133704606136,0.0004998730124464344,-0.0009069654234606487,0.001052536785329374
FF3,1991-04-01,0.00012174565474743893,0.0018222123797748142,0.002529836781092392,0.12,0.22943715149010402,0.0005059673562184784,-0.0008699503634407788,0.0011134416729356566
FF3,1991-05-01,0.0001622872726328179,0.001836238364599564,0.0025622108387378757,0.12,0.2545872635187694,0.0005124421677475752,-0.0008420993761524293,0.0011666739214180651
FF3,1991-06-01,0.0001469710885573891,0.0018382626532600138,0.002598005312362463,0.12,0.2445636909994218,0.0005196010624724926,-0.0008714469938886965,0.0011653891710034748
FF3,1991-07-01,0.00012771818429883682,0.001851333765197618,0.0026384230892023326,0.12,0.22988445051728504,0.0005276846178404666,-0.0009065436666684777,0.0011619800352661513
FF3,1991-08-01,3.145946604827994e-05,0.0017863745050486523,0.002576156403994707,0.16,0.16097697316838425,0.0005152312807989414,-0.000978393844317645,0.001041312776414205
FF3,1991-09-01,5.321456105429408e-05,0.001709973781209976,0.0023871691704657086,0.16,0.17946730633546498,0.0004774338340931417,-0.0008825557537682637,0.0009889848758768518
FF3,1991-10-01,5.017966312381699e-05,0.0016963229825899641,0.002305531043965926,0.16,0.17034008161649317,0.0004611062087931852,-0.000853588506110826,0.0009539478323584598
FF3,1991-11-01,4.1897838649794984e-05,0.0016990620619198773,0.002258683244271323,0.16,0.1716966489177657,0.0004517366488542646,-0.0008435059931045636,0.0009273016704041535
FF3,1991-12-01,1.3252577815482755e-05,0.001701624632084253,0.0022572325485781036,0.2,0.1368551300243166,0.0004514465097156207,-0.0008715825812271338,0.0008980877368580994
FF3,1992-01-01,0.00018577704070734652,0.0015964612363546919,0.0020777422211784692,0.16,0.22436655453042803,0.00041554844423569387,-0.0006286979099946135,0.0010002519914093066
FF3,1992-02-01,0.00024101101210766918,0.0016553007903292837,0.0021890343889612502,0.16,0.260164741386929,0.00043780687779225,-0.0006170904683651408,0.0010991124925804792
FF3,1992-03-01,0.0003120281023635162,0.001681059053040105,0.0022578296396854876,0.2,0.32101471021654804,0.0004515659279370975,-0.0005730411163931949,0.0011970973211202275
FF3,1992-04-01,0.0002951746835211907,0.0017072018908000338,0.002331353044281027,0.2,0.3345153223802637,0.00046627060885620544,-0.0006187157098369719,0.0012090650768793534
FF3,1992-05-01,0.00021682873136627016,0.0016741044026859025,0.002336484207946645,0.2,0.2917231577629513,0.000467296841589329,-0.0006990730781488147,0.001132730540881355
FF3,1992-06-01,0.00023989642774734175,0.001764581034337625,0.002395940258747831,0.2,0.3057345087875035,0.0004791880517495662,-0.000699312153681808,0.0011791050091764913
FF3,1992-07-01,0.00022483190516990975,0.0017828456606015174,0.0024231100068499737,0.2,0.30491306003533314,0.00048462200136999476,-0.00072502721751528,0.0011746910278550996
FF3,1992-08-01,0.00018931490111235246,0.0018873865148734492,0.0025031623309314435,0.24,0.2882220717039818,0.0005006324661862887,-0.0007919247326127733,0.0011705545348374782
FF3,1992-09-01,0.0001745379965367149,0.001881661767715338,0.0024927919919422318,0.24,0.28293508507585363,0.0004985583983884463,-0.0008026364643046399,0.0011517124573780697
FF3,1992-10-01,0.00013177789835470993,0.0019983857227997134,0.0026331434625484268,0.2,0.24703829812108669,0.0005266286925096854,-0.0009004143389642733,0.001163970135673693
FF3,1992-11-01,0.00013046858268846224,0.0017598532334994746,0.0023536510164106597,0.2,0.2149613519167989,0.00047073020328213195,-0.0007921626157445164,0.0010530997811214408
FF3,1992-12-01,7.7351928438984e-05,0.0018549289298451686,0.002367096048835736,0.24,0.17821397693860014,0.0004734192097671472,-0.0008505497227046245,0.0010052535795825924
FF3,1993-01-01,0.00010173110387280793,0.0018533487452891226,0.002396677398869127,0.24,0.19093179798078017,0.0004793354797738254,-0.0008377664364838898,0.0010412286442295056
FF3,1993-02-01,4.286625487338465e-05,0.0018549392101927051,0.002331805229552452,0.16,0.14633550357142627,0.00046636104591049035,-0.0008712013951111764,0.0009569339048579457
FF3,1993-03-01,4.9464186782920896e-05,0.001854118167736309,0.002322513045615814,0.2,0.15604271195850303,0.0004645026091231628,-0.0008609609270984782,0.00095988930066432
FF3,1993-04-01,0.00013568411247394266,0.001881260188306377,0.0023107273533585888,0.24,0.20461531593111146,0.00046214547067171776,-0.0007701210100426241,0.0010414892349905093
FF3,1993-05-01,0.00015472749119577092,0.00180661895681913,0.0022697701103332178,0.12,0.2186820135937423,0.00045395402206664355,-0.0007350223920548504,0.0010444773744463921
FF3,1993-06-01,0.00013025614727259994,0.0017728741770051462,0.0022366278641376643,0.16,0.18137147558413264,0.00044732557282753285,-0.0007465019754693644,0.0010070142700145642
FF3,1993-07-01,0.0001459443284733891,0.0017480299727581083,0.0022501904946785464,0.2,0.20194193452935877,0.0004500380989357093,-0.0007361303454406011,0.0010280190023873794
FF3,1993-08-01,0.00012499218510537036,0.0016803980194928672,0.00220116586939066,0.16,0.1883054911526304,0.000440233173878132,-0.0007378648356957683,0.0009878492059065091
FF3,1993-09-01,6.928944179228772e-05,0.0016161182034131628,0.002183389303906278,0.16,0.16780691401100253,0.00043667786078125563,-0.0007865991653389733,0.0009251780489235487
FF3,1993-10-01,1.0802706798399018e-05,0.0015907144282745278,0.0021617232542068764,0.16,0.11221264812895985,0.0004323446508413753,-0.0008365928088506966,0.0008581982224474946
FF3,1993-11-01,4.931712912594125e-05,0.0016238255316625785,0.0021431693846099015,0.12,0.12118467473494338,0.00042863387692198033,-0.0007908052696411401,0.0008894395278930227
FF3,1993-12-01,8.044024202252201e-05,0.0016134117437557145,0.002111586695114577,0.12,0.13603510811495848,0.0004223173390229154,-0.0007473017424623922,0.0009081822265074362
FF3,1994-01-01,6.544447052345058e-05,0.0016468367440323067,0.0021344524156597018,0.12,0.1266242298948237,0.00042689048313194035,-0.0007712608764151524,0.0009021498174620537
FF3,1994-02-01,4.600918225673343e-05,0.0016733317297212983,0.0021917674243060107,0.12,0.118082301027528,0.00043835348486120213,-0.0008131636480712228,0.0009051820125846896
FF3,1994-03-01,0.00014607381492316168,0.0016925968029140581,0.002200282695183637,0.12,0.1839616194824571,0.00044005653903672734,-0.0007164370015888239,0.0010085846314351473
FF3,1994-04-01,0.00011747726173360372,0.001690521278886678,0.0022285729175200737,0.12,0.16672291648794257,0.00044571458350401474,-0.0007561233219342652,0.0009910778454014727
FF3,1994-05-01,6.604177387929338e-05,0.0016766965878213663,0.0021936698101507075,0.12,0.1331255969260953,0.0004387339620301415,-0.0007938767916997839,0.0009259603394583707
FF3,1994-06-01,4.118104690390528e-05,0.0017134741356379637,0.0022569011473022355,0.12,0.13527210600518066,0.0004513802294604471,-0.000843524202838571,0.0009258862966463816
FF3,1994-07-01,3.240856702777036e-05,0.0017576644129366455,0.0022776302696008977,0.12,0.14008190957184008,0.00045552605392017956,-0.0008604224986557815,0.0009252396327113223
FF3,1994-08-01,2.0700255856426247e-05,0.0016986218378696528,0.0023017038213274726,0.12,0.1303712883048494,0.00046034076426549453,-0.000881567642103943,0.0009229681538167955
FF3,1994-09-01,-6.465065092764006e-05,0.001766612250396219,0.0023962454850636884,0.08,0.07926456203301051,0.0004792490970127377,-0.001003978881072606,0.0008746775792173257
FF3,1994-10-01,-0.00012149375238919291,0.0017659159625492112,0.0024259671308927747,0.04,0.05185469250408717,0.00048519342617855493,-0.0010724728676991604,0.0008294853629207747
FF3,1994-11-01,-0.00015983320062296853,0.0016674337396360807,0.0023811062548124507,0.04,0.024367070005358534,0.00047622125096249013,-0.0010932268525094492,0.0007735604512635122
FF3,1994-12-01,-0.00022928386290619132,0.001847377729850217,0.002600816060571139,0.04,-0.012228778807622059,0.0005201632121142278,-0.0012488037586500778,0.0007902360328376951
FF3,1995-01-01,-0.00022288263883870566,0.001762208268998988,0.0024984832642762043,0.04,-0.007948600427477732,0.0004996966528552409,-0.0012022880784349778,0.0007565228007575665
FF3,1995-02-01,-0.00018576510882398501,0.0017738131240297654,0.002505630370781334,0.12,0.009808208083864027,0.0005011260741562668,-0.0011679722141702679,0.0007964419965222978
FF3,1995-03-01,-0.00021000899490005294,0.0017290668463440725,0.0025082743875164673,0.04,-0.006789015545085264,0.0005016548775032935,-0.0011932525548065081,0.0007732345650064022
